"created_date","modified_date","match_detail_pk","match_detail_match_team_integrant","match_detail_win","match_id_id","team_id_id"
2023-10-21 23:37:01.210 -0600,2023-10-21 23:37:01.210 -0600,66,false,false,38,253
2023-10-21 23:37:01.219 -0600,2023-10-21 23:37:01.219 -0600,67,true,true,39,34
2023-10-21 23:37:01.224 -0600,2023-10-21 23:37:01.224 -0600,68,false,false,39,662
2023-10-21 23:37:01.235 -0600,2023-10-21 23:37:01.235 -0600,69,false,false,40,17
2023-10-21 23:37:01.242 -0600,2023-10-21 23:37:01.242 -0600,70,true,true,40,494
2023-10-21 23:37:01.250 -0600,2023-10-21 23:37:01.250 -0600,71,false,true,41,415
2023-10-21 23:37:01.260 -0600,2023-10-21 23:37:01.260 -0600,72,false,false,41,17
2023-10-21 23:37:01.271 -0600,2023-10-21 23:37:01.271 -0600,73,false,false,42,17
2023-10-21 23:37:01.283 -0600,2023-10-21 23:37:01.283 -0600,74,false,true,42,431
2023-10-21 23:37:01.295 -0600,2023-10-21 23:37:01.295 -0600,75,false,true,43,413
2023-10-21 23:37:01.305 -0600,2023-10-21 23:37:01.305 -0600,76,false,false,43,17
2023-10-21 23:37:01.317 -0600,2023-10-21 23:37:01.317 -0600,77,false,true,44,17
2023-10-21 23:37:01.325 -0600,2023-10-21 23:37:01.325 -0600,78,false,false,44,253
2023-10-21 23:37:01.331 -0600,2023-10-21 23:37:01.331 -0600,79,false,false,45,662
2023-10-21 23:37:01.341 -0600,2023-10-21 23:37:01.341 -0600,80,false,true,45,17
2023-10-21 23:37:01.349 -0600,2023-10-21 23:37:01.349 -0600,81,false,false,46,415
2023-10-21 23:37:01.357 -0600,2023-10-21 23:37:01.357 -0600,82,true,true,46,494
2023-10-21 23:37:01.366 -0600,2023-10-21 23:37:01.366 -0600,83,true,true,47,494
2023-10-21 23:37:01.377 -0600,2023-10-21 23:37:01.377 -0600,84,false,false,47,431
2023-10-21 23:37:01.385 -0600,2023-10-21 23:37:01.385 -0600,85,true,true,48,494
2023-10-21 23:37:01.399 -0600,2023-10-21 23:37:01.399 -0600,86,false,false,48,413
2023-10-21 23:37:01.411 -0600,2023-10-21 23:37:01.411 -0600,87,true,true,49,494
2023-10-21 23:37:01.421 -0600,2023-10-21 23:37:01.421 -0600,88,false,false,49,253
2023-10-21 23:37:01.431 -0600,2023-10-21 23:37:01.431 -0600,89,true,true,50,494
2023-10-21 23:37:01.437 -0600,2023-10-21 23:37:01.437 -0600,90,false,false,50,662
2023-10-21 23:37:01.448 -0600,2023-10-21 23:37:01.448 -0600,91,false,true,51,431
2023-10-21 23:37:01.455 -0600,2023-10-21 23:37:01.455 -0600,92,false,false,51,415
2023-10-21 23:37:01.470 -0600,2023-10-21 23:37:01.470 -0600,93,false,false,52,413
2023-10-21 23:37:01.478 -0600,2023-10-21 23:37:01.478 -0600,94,false,true,52,415
2023-10-21 23:37:01.489 -0600,2023-10-21 23:37:01.489 -0600,95,false,true,53,253
2023-10-21 23:37:01.498 -0600,2023-10-21 23:37:01.498 -0600,96,false,false,53,415
2023-10-21 23:37:01.507 -0600,2023-10-21 23:37:01.507 -0600,97,false,true,54,415
2023-10-21 23:37:01.514 -0600,2023-10-21 23:37:01.514 -0600,98,false,false,54,662
2023-10-21 23:37:01.527 -0600,2023-10-21 23:37:01.527 -0600,99,false,true,55,431
2023-10-21 23:37:01.540 -0600,2023-10-21 23:37:01.540 -0600,100,false,false,55,413
2023-10-21 23:37:01.553 -0600,2023-10-21 23:37:01.553 -0600,101,false,true,56,431
2023-10-21 23:37:01.562 -0600,2023-10-21 23:37:01.562 -0600,102,false,false,56,253
2023-10-21 23:37:01.568 -0600,2023-10-21 23:37:01.568 -0600,103,false,false,57,662
2023-10-21 23:37:01.581 -0600,2023-10-21 23:37:01.581 -0600,104,false,true,57,431
2023-10-21 23:37:01.595 -0600,2023-10-21 23:37:01.595 -0600,105,false,true,58,413
2023-10-21 23:37:01.604 -0600,2023-10-21 23:37:01.604 -0600,106,false,false,58,253
2023-10-21 23:37:01.610 -0600,2023-10-21 23:37:01.610 -0600,107,false,true,59,662
2023-10-21 23:37:01.624 -0600,2023-10-21 23:37:01.624 -0600,108,false,false,59,413
2023-10-21 23:37:01.631 -0600,2023-10-21 23:37:01.631 -0600,109,false,false,60,662
2023-10-21 23:37:01.643 -0600,2023-10-21 23:37:01.643 -0600,110,false,true,60,253
2023-10-21 23:37:01.654 -0600,2023-10-21 23:37:01.654 -0600,111,true,true,61,34
2023-10-21 23:37:01.668 -0600,2023-10-21 23:37:01.668 -0600,112,false,false,61,17
2023-10-21 23:37:01.678 -0600,2023-10-21 23:37:01.678 -0600,113,true,true,62,34
2023-10-21 23:37:01.689 -0600,2023-10-21 23:37:01.689 -0600,114,true,false,62,494
2023-10-21 23:37:01.699 -0600,2023-10-21 23:37:01.699 -0600,115,true,true,63,34
2023-10-21 23:37:01.708 -0600,2023-10-21 23:37:01.708 -0600,116,false,false,63,415
2023-10-21 23:37:01.718 -0600,2023-10-21 23:37:01.718 -0600,117,true,true,64,34
2023-10-21 23:37:01.733 -0600,2023-10-21 23:37:01.733 -0600,118,false,false,64,431
2023-10-21 23:37:01.746 -0600,2023-10-21 23:37:01.746 -0600,119,false,false,65,413
2023-10-21 23:37:01.753 -0600,2023-10-21 23:37:01.753 -0600,120,true,true,65,34
2023-10-21 23:37:01.760 -0600,2023-10-21 23:37:01.760 -0600,121,true,true,66,34
2023-10-21 23:37:01.769 -0600,2023-10-21 23:37:01.769 -0600,122,false,false,66,253
2023-10-21 23:37:01.774 -0600,2023-10-21 23:37:01.774 -0600,123,false,false,67,662
2023-10-21 23:37:01.782 -0600,2023-10-21 23:37:01.782 -0600,124,true,true,67,34
2023-10-21 23:37:01.796 -0600,2023-10-21 23:37:01.796 -0600,125,false,false,68,17
2023-10-21 23:37:01.804 -0600,2023-10-21 23:37:01.804 -0600,126,true,true,68,494
2023-10-21 23:37:01.812 -0600,2023-10-21 23:37:01.812 -0600,127,false,false,69,415
2023-10-21 23:37:01.825 -0600,2023-10-21 23:37:01.825 -0600,128,false,true,69,17
2023-10-21 23:37:01.835 -0600,2023-10-21 23:37:01.835 -0600,129,false,false,70,431
2023-10-21 23:37:01.846 -0600,2023-10-21 23:37:01.846 -0600,130,false,true,70,17
2023-10-21 23:37:01.857 -0600,2023-10-21 23:37:01.857 -0600,131,false,true,71,17
2023-10-21 23:37:01.867 -0600,2023-10-21 23:37:01.867 -0600,132,false,false,71,413
2023-10-21 23:37:01.876 -0600,2023-10-21 23:37:01.876 -0600,133,false,true,72,253
2023-10-21 23:37:01.886 -0600,2023-10-21 23:37:01.886 -0600,134,false,false,72,17
2023-10-21 23:37:01.896 -0600,2023-10-21 23:37:01.896 -0600,135,false,true,73,17
2023-10-21 23:37:01.902 -0600,2023-10-21 23:37:01.902 -0600,136,false,false,73,662
2023-10-21 23:37:01.914 -0600,2023-10-21 23:37:01.914 -0600,137,true,true,74,494
2023-10-21 23:37:01.923 -0600,2023-10-21 23:37:01.923 -0600,138,false,false,74,415
2023-10-21 23:37:01.934 -0600,2023-10-21 23:37:01.934 -0600,139,true,true,75,494
2023-10-21 23:37:01.946 -0600,2023-10-21 23:37:01.946 -0600,140,false,false,75,431
2023-10-21 23:37:01.959 -0600,2023-10-21 23:37:01.959 -0600,141,false,false,76,413
2023-10-21 23:37:01.969 -0600,2023-10-21 23:37:01.969 -0600,142,true,true,76,494
2023-10-21 23:37:01.979 -0600,2023-10-21 23:37:01.979 -0600,143,false,false,77,253
2023-10-21 23:37:01.986 -0600,2023-10-21 23:37:01.986 -0600,144,true,true,77,494
2023-10-21 23:37:01.994 -0600,2023-10-21 23:37:01.994 -0600,145,true,true,78,494
2023-10-21 23:37:01.999 -0600,2023-10-21 23:37:01.999 -0600,146,false,false,78,662
2023-10-21 23:37:02.011 -0600,2023-10-21 23:37:02.011 -0600,147,false,false,79,431
2023-10-21 23:37:02.017 -0600,2023-10-21 23:37:02.017 -0600,148,false,true,79,415
2023-10-21 23:37:02.024 -0600,2023-10-21 23:37:02.024 -0600,149,false,true,80,415
2023-10-21 23:37:02.034 -0600,2023-10-21 23:37:02.034 -0600,150,false,false,80,413
2023-10-21 23:37:02.041 -0600,2023-10-21 23:37:02.041 -0600,151,false,true,81,415
2023-10-21 23:37:02.049 -0600,2023-10-21 23:37:02.049 -0600,152,false,false,81,253
2023-10-21 23:37:02.055 -0600,2023-10-21 23:37:02.055 -0600,153,false,true,82,415
2023-10-21 23:37:02.059 -0600,2023-10-21 23:37:02.059 -0600,154,false,false,82,662
2023-10-21 23:37:02.070 -0600,2023-10-21 23:37:02.070 -0600,155,false,false,83,431
2023-10-21 23:37:02.080 -0600,2023-10-21 23:37:02.080 -0600,156,false,true,83,413
2023-10-21 23:37:02.088 -0600,2023-10-21 23:37:02.088 -0600,157,false,true,84,253
2023-10-21 23:37:02.098 -0600,2023-10-21 23:37:02.098 -0600,158,false,false,84,431
2023-10-21 23:37:02.109 -0600,2023-10-21 23:37:02.109 -0600,159,false,false,85,431
2023-10-21 23:37:02.113 -0600,2023-10-21 23:37:02.113 -0600,160,false,true,85,662
2023-10-21 23:37:02.123 -0600,2023-10-21 23:37:02.123 -0600,161,false,false,86,253
2023-10-21 23:37:02.135 -0600,2023-10-21 23:37:02.135 -0600,162,false,true,86,413
2023-10-21 23:37:02.139 -0600,2023-10-21 23:37:02.139 -0600,163,false,true,87,662
2023-10-21 23:37:02.149 -0600,2023-10-21 23:37:02.149 -0600,164,false,false,87,413
2023-10-21 23:37:02.154 -0600,2023-10-21 23:37:02.154 -0600,165,false,true,88,662
2023-10-21 23:37:02.163 -0600,2023-10-21 23:37:02.163 -0600,166,false,false,88,253
2023-10-21 23:37:02.174 -0600,2023-10-21 23:37:02.174 -0600,167,true,true,89,494
2023-10-21 23:37:02.181 -0600,2023-10-21 23:37:02.181 -0600,168,true,false,89,34
2023-10-21 23:37:02.189 -0600,2023-10-21 23:37:02.189 -0600,169,false,true,90,415
2023-10-21 23:37:02.200 -0600,2023-10-21 23:37:02.200 -0600,170,false,false,90,17
2023-10-21 23:37:02.207 -0600,2023-10-21 23:37:02.207 -0600,171,false,false,91,415
2023-10-21 23:37:02.213 -0600,2023-10-21 23:37:02.213 -0600,172,true,true,91,34
2023-10-21 23:37:02.221 -0600,2023-10-21 23:37:02.221 -0600,173,true,true,92,34
2023-10-21 23:37:02.229 -0600,2023-10-21 23:37:02.229 -0600,174,true,false,92,494
